young,mature,old
0.285460297,0.049521334,0.034993108
0.323554599,0.068474153,0.036852498
0.355221819,0.102600113,0.037495144
0.185061217,0.080214963,0.035550847
0.372211143,0.048039447,0.023393495
0.439735608,0.071662169,0.022563132
0.33648677,0.089159304,0.021195247
0.324616888,0.105336419,0.020359323
0.419170929,0.079897658,0.021120468
0.268001514,0.088930896,0.033339687
0.269330423,0.048118864,0.036556006
0.260066054,0.063550416,0.022168772
0.339048129,0.089392063,0.032092951
0.374364854,0.050793086,0.017887965
0.343326898,0.066866781,0.024307663
0.384340378,0.034505661,0.019721269
0.402336182,0.094461431,0.015388623
0.380933571,0.065593757,0.026894056
0.29733481,0.078080068,0.027054678
0.331957323,0.041001416,0.023726082
0.42907648,0.044398791,0.022928445
0.282089138,0.100441027,0.019757045
0.332896531,0.061777246,0.025591762
0.322402158,0.058163255,0.022383388
0.33759354,0.077071637,0.028137459
0.280232888,0.077837057,0.018230242
0.262705021,0.032759761,0.028036939
0.512833936,0.050427475,0.029979189
0.409711629,0.068812752,0.034987261
0.30348582,0.067998235,0.033668939
0.345351345,0.07419911,0.027774612
0.392470217,0.060211516,0.021787625
0.327116959,0.062883759,0.013923086
0.388615454,0.071755256,0.026410574
0.309719834,0.055559323,0.036142757
0.326164673,0.0529437,0.037819404
0.343698648,0.058071201,0.009033455
0.319826014,0.068001549,0.021263522
0.192028074,0.06520108,0.02404469
0.350482732,0.059310283,0.019310129
0.365884499,0.06337349,0.027722091
0.379627697,0.066973775,0.026707772
0.285464602,0.073584949,0.022897279
0.371176539,0.074326716,0.026195098
0.362943295,0.044803219,0.015523939
0.235837626,0.085241165,0.01977784
0.208097052,0.039187727,0.020295752
0.379645253,0.077577484,0.032588546
0.288013716,0.055164439,0.015279787
0.413317902,0.07814681,0.024975214
0.486215798,0.086715154,0.031770247
0.311805116,0.034144109,0.026063129
0.304973187,0.078494298,0.031997985
0.348378849,0.072615235,0.021957587
0.392344564,0.059431708,0.029420292
0.276381598,0.07456909,0.03263524
0.428898711,0.05886301,0.041748855
0.412614344,0.069808142,0.031428335
0.391470928,0.048938011,0.036235556
0.3145519,0.081664997,0.026525733
0.407815855,0.078182126,0.027127136
0.404031271,0.080908434,0.037217779
0.272207441,0.055988792,0.030461367
0.48300139,0.100432007,0.036196594
0.329879609,0.102872326,0.031338654
0.372773822,0.066094792,0.041029524
0.315556538,0.060222449,0.042827619
0.373780077,0.060379197,0.020751447
0.423429648,0.079884588,0.039247875
0.297417122,0.085962581,0.029481067
0.243100228,0.05434515,0.029780207
0.320307021,0.031530387,0.025722556
0.265477525,0.075734432,0.031451941
0.300542434,0.066906014,0.01889983
0.341026908,0.070686336,0.021545052
0.345018777,0.076831359,0.021293443
0.431797379,0.047820288,0.028532411
0.284131536,0.068749601,0.032874036
0.371718457,0.062280525,0.031614808
0.316618975,0.074266493,0.029093674
0.436557989,0.0892738,0.022503291
0.51102357,0.06755188,0.014496595
0.368562866,0.0522429,0.029349599
0.456357596,0.08965964,0.027583672
0.315169034,0.080078901,0.029038197
0.24668819,0.063807356,0.036384726
0.267760698,0.035304201,0.025340267
0.247989439,0.051777615,0.025205834
0.287977593,0.069894271,0.010698336
0.333742293,0.077060886,0.030431552
0.422790509,0.057891153,0.026259421
0.39395298,0.075018428,0.021522795
0.378831404,0.055946965,0.029242393
0.321988259,0.059691001,0.019428737
0.302890482,0.076665515,0.022875738
0.351258525,0.062361545,0.04006289
0.357945334,0.069646798,0.03175274
0.365537944,0.082706638,0.032945142
0.372925115,0.087213419,0.031729091
0.341594959,0.05663789,0.03099672
0.22585639,0.062603599,0.027913028
0.277698449,0.043536947,0.042266007
0.296248511,0.043878233,0.02607173
0.457801358,0.07234039,0.031621506
0.321761758,0.057776806,0.025070069
0.392362974,0.034086275,0.024155675
0.442910424,0.076396557,0.009830597
0.370479452,0.052080532,0.013356398
0.323970212,0.061421057,0.037179352
0.330347569,0.074366945,0.03676858
0.283645129,0.074012331,0.023547474
0.368761363,0.065936331,0.026318828
0.421379284,0.031609384,0.030741892
0.385623605,0.076974672,0.019707038
0.39852977,0.056394257,0.038671422
0.395094445,0.041820159,0.019384789
0.477482882,0.027799032,0.021574695
0.308533115,0.090344896,0.007549122
0.359217155,0.069458079,0.036906647
0.394312737,0.068931027,0.026905677
0.429013656,0.077748926,0.03764329
0.193640822,0.065567849,0.019624741
0.315672711,0.040779191,0.028820393
0.335774238,0.07900514,0.027010167
0.283195019,0.084708686,0.027861993
0.403385755,0.076137442,0.040734307
0.363153946,0.094220554,0.042045094
0.323735918,0.100744994,0.035955223
0.244464807,0.052885637,0.023734756
0.264342179,0.059156337,0.032616572
0.286018642,0.082720057,0.035717287
0.378258053,0.070157295,0.030313092
0.271035992,0.070775601,0.030388621
0.216583971,0.083588652,0.029786547
0.256096227,0.080157376,0.020290997
0.311213606,0.059246375,0.028157797
0.456298962,0.06927816,0.03747922
0.509373164,0.05448571,0.019637308
0.318296318,0.063631578,0.027030814
0.409580797,0.047431542,0.032198712
0.4388736,0.032354164,0.017100173
0.431401112,0.058316576,0.025518421
0.341648008,0.056658036,0.014814302
0.265731588,0.082931415,0.02229793
0.31785275,0.094963628,0.016797322
0.229870569,0.067604857,0.020299739
0.364412256,0.075513074,0.023082628
0.398925387,0.055950176,0.024540051
0.227884543,0.05082598,0.025030299
0.34580902,0.062178942,0.009912971
0.367852948,0.062181332,0.037325308
0.429145249,0.072470457,0.024529218
0.437426878,0.069255388,0.018888415
0.40044846,0.096568842,0.0220909
0.305143601,0.063465701,0.028529885
0.325535811,0.038148523,0.019521156
0.426261255,0.069445826,0.023553988
0.310320492,0.055674123,0.023167518
0.346422049,0.070945122,0.030096332
0.449095731,0.087214535,0.021254533
0.357318606,0.056011771,0.029504394
0.261092161,0.066025352,0.028787764
0.330195855,0.076504157,0.0253734
0.39007566,0.050679923,0.034909787
0.336937537,0.071203755,0.026532377
0.423508406,0.077030776,0.01831007
0.431238913,0.081762344,0.02843602
0.307443979,0.086799341,0.027237546
0.316869325,0.077231453,0.026114129
0.342447276,0.07436454,0.027986555
0.272156647,0.04290711,0.042517069
0.373326712,0.020178687,0.02799474
0.337584671,0.050459114,0.029533943
0.399419171,0.092609384,0.024700682
0.310692174,0.069576004,0.035385275
0.292780128,0.027748288,0.026003925
0.466835467,0.060095211,0.020887235
0.292808345,0.073923358,0.018001109
0.311619642,0.034891234,0.030009528
0.30221315,0.077680842,0.031499786
0.32961724,0.047345973,0.015489878
0.29045647,0.085970333,0.021425254
0.346246665,0.068139364,0.030793934
0.303981612,0.122253203,0.033441191
0.322427694,0.044141716,0.017324533
0.372365962,0.072640071,0.023587113
0.394063254,0.041639247,0.032100525
0.379036738,0.087955601,0.022721124
0.301983929,0.069904707,0.023291843
0.374565802,0.083971281,0.022673747
0.341412488,0.069544789,0.01741382
0.342317982,0.047080623,0.026703747
0.238812598,0.056261067,0.028471073
0.392124911,0.045944212,0.016759295
0.340186437,0.049322288,0.027068006
0.458412045,0.070330944,0.03398297
0.390125615,0.086660063,0.027803622
0.277616574,0.082923191,0.032880265
0.261240866,0.076854799,0.02260843
0.422846551,0.057847619,0.035775228
0.293093675,0.076790375,0.020983124
0.392968687,0.052725699,0.039317748
0.32986401,0.071432107,0.023296177
0.483875681,0.082567094,0.021445401
0.354264249,0.064513312,0.02024985
0.446211152,0.059529228,0.023543649
0.434578255,0.06018442,0.022990956
0.319597954,0.078615679,0.021644469
0.328244813,0.062346253,0.024115061
0.444529161,0.042762569,0.03093567
0.349581318,0.060509794,0.032429631
0.294002654,0.049062182,0.024058482
0.426861049,0.09422464,0.034848314
0.514683822,0.068022925,0.01952448
0.347622867,0.041883495,0.019314436
0.43997533,0.072482399,0.0186108
0.340170455,0.080472182,0.03050048
0.43758882,0.074485363,0.015728097
0.335583662,0.061467854,0.016785043
0.436466565,0.07043217,0.035143059
0.386139374,0.07271981,0.038120183
0.339722074,0.085468446,0.035582423
0.366797128,0.074216551,0.016122489
0.317057834,0.107722623,0.026436979
0.279789597,0.064036774,0.032062029
0.284397945,0.094720397,0.027014755
0.348576473,0.068140284,0.015245039
0.284611207,0.03782931,0.023998825
0.380733649,0.047182225,0.014689739
0.386740572,0.035835053,0.017885823
0.382993501,0.03759676,0.041114266
0.321142262,0.08897773,0.031003595
0.356708231,0.056253794,0.016268708
0.351533533,0.078432183,0.016038462
0.437986085,0.052162394,0.029467582
0.301612794,0.067620191,0.022151092
0.328717882,0.049313737,0.030294993
0.338436014,0.083063186,0.021887637
0.344290839,0.063374856,0.024956461
0.30546789,0.059891742,0.027964673
0.313223412,0.064971237,0.01923685
0.418628239,0.106101466,0.01314519
0.312667302,0.075717324,0.018125606
0.412358694,0.08253851,0.021527318
0.484007255,0.046003808,0.024916018
0.435545506,0.056423329,0.025906963
0.237815012,0.073031518,0.025848464
0.403227992,0.035183384,0.029837002
0.384327985,0.09132966,0.020180845
0.388557924,0.072602353,0.035877693
0.249465067,0.067530127,0.040038117
0.402302353,0.064354255,0.028808295
0.283854694,0.063714135,0.027585858
0.436525966,0.058958241,0.034856077
0.422235032,0.092311752,0.030741542
0.516845747,0.079920891,0.02757898
0.32868139,0.08969357,0.025137583
0.255695312,0.062496941,0.021216862
0.420496329,0.052369996,0.018263659
0.409277758,0.091700431,0.030852713
0.328721419,0.046437435,0.034437137
0.440390908,0.057118484,0.019030863
0.397338234,0.080337066,0.025789016
0.270652316,0.086896612,0.027779288
0.330624245,0.044707692,0.023362238
0.324552537,0.063009325,0.021056795
0.346088004,0.068306743,0.023587017
0.365407646,0.065478354,0.012758256
0.308522137,0.052713112,0.025861812
0.340428952,0.079695856,0.024260123
0.390845674,0.058587709,0.040806204
0.348334582,0.063590978,0.032704484
0.33572687,0.028271114,0.023905388
0.333515251,0.06588311,0.026220637
0.346598959,0.03369763,0.038051892
0.230310018,0.080222794,0.037295991
0.363285339,0.076470829,0.027541058
0.287116371,0.058869793,0.02539185
0.359799019,0.070650236,0.016356228
0.258695972,0.069715934,0.024027898
0.412070241,0.06521438,0.025113376
0.368177108,0.074163063,0.021222898
0.266445107,0.065632842,0.038145576
0.368196714,0.059432722,0.013400324
0.304341879,0.053853395,0.025341173
0.46839496,0.097226327,0.029065401
0.384476835,0.071206892,0.029269422
0.302002892,0.067445156,0.037847178
0.367477209,0.080485616,0.01667308
0.351003356,0.060974738,0.021137962
0.429869386,0.061085981,0.026937023
0.376038658,0.079488173,0.027179045
0.386122501,0.085853726,0.023623462
0.281611429,0.079584506,0.021025938
0.404054955,0.041784019,0.033634331
0.487464036,0.068810058,0.01906445
0.394179305,0.067389139,0.022322752
0.350859663,0.075764341,0.036134392
0.363905591,0.052270563,0.038169083
0.292379906,0.049387174,0.032251712
0.365354862,0.065742405,0.020364537
0.283093075,0.052201562,0.020414499
0.356287188,0.049106847,0.020097246
0.3286124,0.06656289,0.018482643
0.30026748,0.084000425,0.023413045
0.390674333,0.070150266,0.034987781
0.258092867,0.087323768,0.027792368
0.350935202,0.050322645,0.021076227
0.268651045,0.080146924,0.020921899
0.47077408,0.067558705,0.018189442
0.48006441,0.052384692,0.034535856
0.407785298,0.060422881,0.012388131
0.47509497,0.052727043,0.028119727
0.391559203,0.063963365,0.016356357
0.388296601,0.0546722,0.018961114
0.326293233,0.08974971,0.016008984
0.296165751,0.061465868,0.032829507
0.361695724,0.042886265,0.025652043
0.319196889,0.064319003,0.045033552
0.325433055,0.074475454,0.019083173
0.400167096,0.062183831,0.018682564
0.345280505,0.082760041,0.030242296
0.253463757,0.051834476,0.030045212
0.339532596,0.052809963,0.024245681
0.304475372,0.096083018,0.012303506
0.334474822,0.067807688,0.036079938
0.283012687,0.077183859,0.030059339
0.430178363,0.076376082,0.028886846
0.475174712,0.07779603,0.022069791
0.282086627,0.068488849,0.030533589
0.39481521,0.064417317,0.022279523
0.391561925,0.086626767,0.026411195
0.284432545,0.059192973,0.024811475
0.359715303,0.069762561,0.034733002
0.443607576,0.079689667,0.022862948
0.407449138,0.060869107,0.023712778
0.456879194,0.041062938,0.033662372
0.278163615,0.075758808,0.027626491
0.305260568,0.086556533,0.0259285
0.371686421,0.072205197,0.024401756
0.375666504,0.038629388,0.032576007
0.354473561,0.078920469,0.021579834
0.328067487,0.101985595,0.02927282
0.326496386,0.040932067,0.039970765
0.313805458,0.020707897,0.028770346
0.381555092,0.063550606,0.020631722
0.175856121,0.069141932,0.017764779
0.455021892,0.081386899,0.027019329
0.318701757,0.082033991,0.017578265
0.260830994,0.069463784,0.015055804
0.38726339,0.077241244,0.020779136
0.262327888,0.073678964,0.018466139
0.377003923,0.070017016,0.031987648
0.326479672,0.066887772,0.016008855
0.389980942,0.065226195,0.036828558
0.402639705,0.080056402,0.020797485
0.434940738,0.074902605,0.026767252
0.320222928,0.060495298,0.03056211
0.333239292,0.08681079,0.02747649
0.351040686,0.055324086,0.030889054
0.261160973,0.063897898,0.019155995
0.389710899,0.070225273,0.010325288
0.359933506,0.035032312,0.024533998
0.265780059,0.061374547,0.014361995
0.429135013,0.082668089,0.021913869
0.439062905,0.081959157,0.032377002
0.267192125,0.047289903,0.024529622
0.388167531,0.053586129,0.021806383
0.431601355,0.049329617,0.018116588
0.405266056,0.063834327,0.023861908
0.288602528,0.066796889,0.024670746
0.26190066,0.040407017,0.014992518
0.343961151,0.073385627,0.027872689
0.319544166,0.069137949,0.018461274
0.350774408,0.066642972,0.027342054
0.344658755,0.056311514,0.022736984
0.384995581,0.064736393,0.032633905
0.315273897,0.037243073,0.031716051
0.340779903,0.071893932,0.025898521
0.541213853,0.071545761,0.025092009
0.342759525,0.066084688,0.028853407
0.39820673,0.047576553,0.035353264
0.369467264,0.089846619,0.033192751
0.364915192,0.087376354,0.027000132
0.292500343,0.035645321,0.028102804
0.384629342,0.075035584,0.036793894
0.347533664,0.070536828,0.01475578
0.403164002,0.023695354,0.029719954
0.482151435,0.07682433,0.019826062
0.362569573,0.079111883,0.035340884
0.399489622,0.080320601,0.022661291
0.28514502,0.070690628,0.025306959
0.358164289,0.056697964,0.018632353
0.450029052,0.059107353,0.02622622
0.346804396,0.07673494,0.031587246
0.309826722,0.08808722,0.03764424
0.36383381,0.059518916,0.017501345
0.338772294,0.063146611,0.02316692
0.335180431,0.079934769,0.053064819
0.326711812,0.03091439,0.032717968
0.477812271,0.075642004,0.026216121
0.294775146,0.063985129,0.0298722
0.324107937,0.030237215,0.007986226
0.314013931,0.081215036,0.037397046
0.42996447,0.052241937,0.027404492
0.332669131,0.081585819,0.016470771
0.434064507,0.0916431,0.034367732
0.361183202,0.046580074,0.022020064
0.349016174,0.047388216,0.019294366
0.256948389,0.067794946,0.029957728
0.428089119,0.037918934,0.029128443
0.385144697,0.080549815,0.023220193
0.376434338,0.071233286,0.025871798
0.342968007,0.08490077,0.017149756
0.323798746,0.036559691,0.016451933
0.269266532,0.071526463,0.032563035
0.411058514,0.076038285,0.035432611
0.367709739,0.03717755,0.029352008
0.327483239,0.083440179,0.028956387
0.310110946,0.044419868,0.023673685
0.357917596,0.071242803,0.025498585
0.344666241,0.045510514,0.019959245
0.455711913,0.081702595,0.038459103
0.400058336,0.097494505,0.022493626
0.312317469,0.069256608,0.029210062
0.279686796,0.068787841,0.026393244
0.335392281,0.090641325,0.01678198
0.292121776,0.060619142,0.039700773
0.355388215,0.069209659,0.023812781
0.376416309,0.082485519,0.021116339
0.391312668,0.075714123,0.027179038
0.377251312,0.09557285,0.020227096
0.338440195,0.089179524,0.026595453
0.389138768,0.101752659,0.019801674
0.293774063,0.068445467,0.030271991
0.345744667,0.088132376,0.026774087
0.402840196,0.05486445,0.017001559
0.369284403,0.084619534,0.033513817
0.269456285,0.099337809,0.027725737
0.276924845,0.109677475,0.01882285
0.247504538,0.047708386,0.028872402
0.466532882,0.066360616,0.02936434
0.251760648,0.081650285,0.039196598
0.342208667,0.054275775,0.020488154
0.468722488,0.078894343,0.032302003
0.420113942,0.078771057,0.025782969
0.435517584,0.061111144,0.030669681
0.319220318,0.060249005,0.024637845
0.398538613,0.053609343,0.026045543
0.546281359,0.074787543,0.029863138
0.348908397,0.091384431,0.018265421
0.377745317,0.074549859,0.011989575
0.331092133,0.117393215,0.026390964
0.350459692,0.043995031,0.023394492
0.375261438,0.059545985,0.027065504
0.440165118,0.081164214,0.030893566
0.293695507,0.049841104,0.024996275
0.259883376,0.075569267,0.034705027
0.353041116,0.083627937,0.02622704
0.364565593,0.072649789,0.027299897
0.44182066,0.065680472,0.032260612
0.39740571,0.085810256,0.030589489
0.311460525,0.076779277,0.025948771
0.387759398,0.082086137,0.027431692
0.422953121,0.079007068,0.021364904
0.369800425,0.057955773,0.022352952
0.329704742,0.050530472,0.027293367
0.394807418,0.062995385,0.032199936
0.328729273,0.072632787,0.02360611
0.231853065,0.066251369,0.032387188
0.436668306,0.085903055,0.03997696
0.268788294,0.073935965,0.041406791
0.329918853,0.086290796,0.026828397
0.331077014,0.071528714,0.033913354
0.329805721,0.057029182,0.030872646
0.333000303,0.084068327,0.032093106
0.258949385,0.07807577,0.032460047
0.384827222,0.054853945,0.03030464
0.352863588,0.062305118,0.032400234
0.353582099,0.117756563,0.028043899
0.419678058,0.010726069,0.024951928
0.421418978,0.088885457,0.028490517
0.436716027,0.070278997,0.030146675
0.469464731,0.068040644,0.035179998
0.379952901,0.064022075,0.029317843
0.252400702,0.060265535,0.031875583
0.364546366,0.110180775,0.036572293
0.351741996,0.061370231,0.020353652
0.35533208,0.063735807,0.024968938
0.312461028,0.082913609,0.030488333
0.293983761,0.075610012,0.026951403
0.401924933,0.065796319,0.01979993
0.413039109,0.063909036,0.033574371
0.279322176,0.045679986,0.026282297
0.385475756,0.087643096,0.019882774
0.340091314,0.050370925,0.039796126
0.326076426,0.026513639,0.017934806
0.394736723,0.086973524,0.026657201
0.347615771,0.081761443,0.022132088
0.315381039,0.074593977,0.02749822
0.354422291,0.059542765,0.030620988
0.222929724,0.089357867,0.021116968
0.312826499,0.049674068,0.026016916
0.322546074,0.03031298,0.025829122
0.261101212,0.071324927,0.019824156
0.361915522,0.082552796,0.034743171
0.367720041,0.079309032,0.027903111
0.311828148,0.104749809,0.024730217
0.339409105,0.08299035,0.022129952
0.393353018,0.064435705,0.024408394
0.418055611,0.065031177,0.027684817
0.301437107,0.08398718,0.023526581
0.371774047,0.067299797,0.035293319
0.416428088,0.066020936,0.00919757
0.348000482,0.037480414,0.011959973
0.300444769,0.062909185,0.024931196
0.300687578,0.045617985,0.014007487
0.32908869,0.072430367,0.026226224
0.283499168,0.070665487,0.022166464
0.478510478,0.080790708,0.030686958
0.313030536,0.099659567,0.029540884
0.373704662,0.06514805,0.035692558
0.361167095,0.093610366,0.033026529
0.390182974,0.048453294,0.035321159
0.324653861,0.071044622,0.030341524
0.266090188,0.085033605,0.034043506
0.454149622,0.102618777,0.030148629
0.344162966,0.048922705,0.022639718
0.35662154,0.063772288,0.018102271
0.361960766,0.07075995,0.0183781
0.429936798,0.066501583,0.030022519
0.398385706,0.051494042,0.010302109
0.424325169,0.039539015,0.027909887
0.401829278,0.046701369,0.021529003
0.358981639,0.066828639,0.031755611
0.365477584,0.044645557,0.028074215
0.301618936,0.099471544,0.021543749
0.22505576,0.089869942,0.026797044
0.333899249,0.034709388,0.011064535
0.280510645,0.059559667,0.028555711
0.51492676,0.091563923,0.029907472
0.449070826,0.093752059,0.014061855
0.424204845,0.087900162,0.032605142
0.313953649,0.04303656,0.025887319
0.481088448,0.061762073,0.027896078
0.240076662,0.090743478,0.01694665
0.271828347,0.070037194,0.030874839
0.299213407,0.060183012,0.030717178
0.287868478,0.077097768,0.026621898
0.357715089,0.085565499,0.019960601
0.361643527,0.070658123,0.031974243
0.471559883,0.072533851,0.035308885
0.413108651,0.08712724,0.02949857
0.427423924,0.05827954,0.033638245
0.376030202,0.052099567,0.022749818
0.339798722,0.08168246,0.02784907
0.305266054,0.047067203,0.02938404
0.252571079,0.076940771,0.027810855
0.293524686,0.05531355,0.046202306
0.324835781,0.08297874,0.0297345
0.398086886,0.047199947,0.023010661
0.241214623,0.088180885,0.032572125
0.261719991,0.07318002,0.01943507
0.363286863,0.062792039,0.029442967
0.282044449,0.052953337,0.032217285
0.370709294,0.065406345,0.023561129
0.322856852,0.051827856,0.024756742
0.301073226,0.046981193,0.020522022
0.26384277,0.087076936,0.027887266
0.343204894,0.078627636,0.02235542
0.302549183,0.089831363,0.038926593
0.309960012,0.044237299,0.031469784
0.308399231,0.033731294,0.025500132
0.361148532,0.040124209,0.017317494
0.358685923,0.079553164,0.041037302
0.239417731,0.082292419,0.036017947
0.338848818,0.03533597,0.030328571
0.374666258,0.086095375,0.028444881
0.415704062,0.060323764,0.028276368
0.399295778,0.046896774,0.023883483
0.362548962,0.066607469,0.040022898
0.275955654,0.078026769,0.028515004
0.29981439,0.064189147,0.017223706
0.407703562,0.064864388,0.02259554
0.304155195,0.05308753,0.009376255
0.414858802,0.042859215,0.031635491
0.43072383,0.061289003,0.032356483
0.281097064,0.039213333,0.039271409
0.377348731,0.078522194,0.04152115
0.341949839,0.052827134,0.021734006
0.47899959,0.091053123,0.030189677
0.402803657,0.039832968,0.033942127
0.31643375,0.092724845,0.032541885
0.375215515,0.052277603,0.023592485
0.290351593,0.052122309,0.032602062
0.339425723,0.073065837,0.030480435
0.362257259,0.083790545,0.036425921
0.358694997,0.067143966,0.026868172
0.36884012,0.061539823,0.025417025
0.291039694,0.103130707,0.023545137
0.230427959,0.076851858,0.024444395
0.325883779,0.046610243,0.021770658
0.291973724,0.063209209,0.024685612
0.304282142,0.097790823,0.03046523
0.486021393,0.073697375,0.030162435
0.423609341,0.08246502,0.036058794
0.337954614,0.103821641,0.034506709
0.257318406,0.057355158,0.03128066
0.265980321,0.074488033,0.019056918
0.37226208,0.056071481,0.030872264
0.417618286,0.067763408,0.034945477
0.330648987,0.077372929,0.017984235
0.357780917,0.044276776,0.019256221
0.365447926,0.070443846,0.020356443
0.417416173,0.070380846,0.019754926
0.228686375,0.086509019,0.024890553
0.359116499,0.057367359,0.02043791
0.375101667,0.045337924,0.029511071
0.409980058,0.074839234,0.018509652
0.374500062,0.047958514,0.025949592
0.278629853,0.071072881,0.023385386
0.311944315,0.077882243,0.020147764
0.251506178,0.052306639,0.033905692
0.361502322,0.065656549,0.026987493
0.361448365,0.049445853,0.030511549
0.381910079,0.017549469,0.024499685
0.287009008,0.042002283,0.031615879
0.276097768,0.030774318,0.031004795
0.446840452,0.06800925,0.025737563
0.360796482,0.048767766,0.014602092
0.46095708,0.06513459,0.032416368
0.377273761,0.066800657,0.031537428
0.255507644,0.086473781,0.028025898
0.400713803,0.061502389,0.028450403
0.428236363,0.060531485,0.027634539
0.320259756,0.076584609,0.028107975
0.22585624,0.096230078,0.019887316
0.391735762,0.066284988,0.026403897
0.340138581,0.073691561,0.028970886
0.366907419,0.0642472,0.02258472
0.177060588,0.055249471,0.0201263
0.378406199,0.040343336,0.039551149
0.172961228,0.066237956,0.030957316
0.293571791,0.062910606,0.024684944
0.405868733,0.063262995,0.023410977
0.232272726,0.102784234,0.008650946
0.229753979,0.061718911,0.017006388
0.320320246,0.073531,0.025079145
0.454594276,0.061513577,0.035634796
0.452608268,0.088586158,0.012667307
0.310168314,0.062569655,0.021988106
0.413146021,0.100645119,0.039933439
0.386206749,0.063066094,0.031392401
0.365843485,0.081472238,0.029642206
0.371826048,0.085762653,0.034998237
0.302621702,0.063543986,0.025973889
0.400369688,0.082875897,0.025580635
0.417017467,0.068877714,0.031706702
0.522053546,0.054319002,0.032644736
0.407745018,0.055866171,0.019479256
0.191906559,0.073650218,0.037291467
0.271814766,0.099370454,0.014836517
0.370270719,0.059069763,0.022036104
0.353295557,0.077407926,0.047912263
0.229715115,0.053488979,0.023299595
0.339907105,0.072302606,0.031315353
0.325896514,0.044671154,0.019937324
0.345651494,0.053809737,0.02461584
0.340976788,0.067635848,0.021873757
0.407778226,0.054509463,0.024082222
0.442607179,0.06297082,0.031324845
0.392593778,0.085626495,0.038827367
0.277694751,0.065550282,0.032819939
0.293522434,0.055061262,0.037512307
0.306411066,0.045922677,0.023346857
0.345224525,0.058354164,0.036888516
0.321509252,0.088157761,0.030697517
0.326428816,0.066353298,0.036241455
0.289763746,0.065205587,0.023951799
0.409648874,0.080563126,0.025222567
0.403388787,0.082614257,0.036196721
0.409999879,0.085561246,0.030996852
0.343724714,0.061451127,0.027534329
0.378006112,0.051590718,0.022090775
0.290523192,0.038271844,0.02609107
0.284075527,0.055660536,0.030097383
0.31405559,0.061210437,0.031711751
0.386352025,0.080684955,0.022934823
0.339366382,0.073437853,0.02439124
0.275762919,0.057759578,0.029659452
0.354890784,0.083410931,0.019093515
0.376018955,0.045529417,0.033116024
0.359396794,0.049169353,0.026597592
0.306276876,0.046957294,0.025688543
0.353104309,0.048446203,0.01001477
0.321978086,0.063248459,0.015593468
0.328133433,0.052778741,0.019380828
0.343255161,0.054283292,0.022469958
0.397252284,0.09138364,0.018917943
0.465907104,0.041816132,0.028987854
0.448835285,0.049467482,0.02732745
0.38927001,0.063496198,0.024564577
0.32340706,0.075551503,0.012430318
0.329271175,0.076309117,0.035985519
0.332025841,0.063020897,0.024478765
0.422850546,0.061218773,0.030444496
0.172013081,0.062996839,0.021785871
0.365639817,0.080847857,0.026371919
0.221511772,0.051423233,0.031157674
0.34888009,0.026155164,0.027992935
0.433963248,0.0709759,0.032975178
0.290783455,0.047040392,0.025126458
0.20291344,0.066658912,0.040038248
0.43220676,0.092254728,0.013369693
0.445573817,0.069439789,0.022573803
0.381061143,0.100151573,0.033079763
0.429526172,0.03960441,0.024628271
0.297729607,0.071929018,0.023305718
0.424232342,0.074604762,0.014161202
0.458050603,0.082379366,0.034564041
0.390130547,0.05484014,0.013306654
0.367129743,0.070567204,0.029809429
0.431320817,0.069892941,0.027656987
0.421627648,0.069339707,0.032320087
0.301166609,0.043507203,0.036322834
0.4362358,0.03729438,0.021478955
0.396819833,0.07733786,0.020737987
0.359292152,0.073931184,0.024109089
0.432629366,0.068477021,0.014484567
0.408401925,0.079094115,0.031903987
0.396904046,0.086937457,0.02353165
0.316600994,0.047336373,0.02734114
0.402510869,0.081699727,0.01848472
0.278129152,0.094250519,0.026291576
0.341029078,0.086012436,0.021943841
0.240676922,0.078431167,0.025681516
0.239964021,0.080485938,0.018688395
0.377505102,0.042592765,0.033215402
0.343875554,0.059357016,0.02170824
0.354556372,0.086248319,0.008632539
0.387041549,0.094354443,0.030578203
0.371543942,0.076358008,0.024085645
0.292356275,0.060217791,0.020069165
0.353831174,0.065856024,0.043324275
0.344832216,0.083398828,0.025765314
0.315824583,0.104040859,0.016930612
0.341150814,0.082379391,0.021891425
0.325723578,0.059251419,0.028716038
0.307553445,0.079529855,0.024552671
0.327719042,0.076204871,0.034621529
0.36417826,0.110941507,0.033403695
0.481274706,0.079115514,0.020668901
0.296801372,0.069245273,0.026360648
0.382556057,0.067287775,0.03050349
0.25553188,0.046923433,0.02326733
0.450966866,0.050037653,0.022917012
0.32777574,0.06022264,0.032137008
0.358022764,0.054341411,0.029195365
0.430944906,0.072047819,0.016476121
0.412387328,0.070443983,0.022334908
0.253576435,0.085308701,0.023264964
0.384687307,0.095475423,0.025291285
0.334563808,0.071440331,0.021176913
0.388781979,0.065263748,0.03531447
0.35888798,0.035901847,0.019448128
0.39627027,0.075441489,0.018652277
0.367827326,0.080396392,0.027551294
0.340170493,0.055125656,0.010640868
0.42451185,0.061809166,0.019030854
0.250233917,0.056372668,0.030406176
0.32139107,0.087425997,0.017017342
0.287923172,0.079674846,0.020318112
0.339913196,0.090206051,0.033573329
0.321590731,0.04741886,0.029258795
0.3396457,0.11568196,0.026522436
0.31771608,0.053593912,0.027811017
0.319050866,0.050591138,0.021496991
