COT4,COT3and4,COT9
25.05621128,29.16799688,63.31999196
55.44626826,20.77609519,39.59183553
41.54840716,26.15011585,23.34583671
18.83897471,15.10830031,27.95537879
12.33328424,33.36308068,43.41146563
37.53354144,68.50218327,123.1276146
43.80819004,24.29966734,72.65346404
57.03829,55.10581597,28.82527008
33.95808089,18.23994608,37.77083675
57.4133164,26.04452645,47.88722141
138.3146767,31.10502829,28.66919849
33.6302577,55.01193937,63.64588951
21.44953465,60.29152604,14.17756916
32.86443272,29.68012281,77.15068014
12.17935422,35.1501159,18.406418
36.6184972,47.72761478,59.18444481
53.4061182,26.73555246,59.65053748
13.0122823,21.42553372,26.77118074
47.20217122,18.48266662,43.49934583
22.2420955,35.84576022,33.05951123
23.39209807,10.23370739,32.55039382
63.23961399,34.07632885,52.43842143
46.70858023,47.86574462,37.40565991
65.6181879,30.33881154,19.07894857
20.61580024,16.03302984,67.52679054
18.41935277,34.71723165,25.50749579
41.92687647,61.10406654,38.16819559
35.35565853,19.74460315,27.29511151
54.89590421,46.61475498,18.20841079
34.07123518,32.37693322,73.07167529
51.71182952,37.05410718,46.03125081
17.82045984,18.14318057,46.62507134
56.99284306,14.04428618,72.95511426
45.49093445,31.67204833,36.01346542
30.72785221,23.78619512,13.73075428
41.61371667,25.74257172,22.48859629
35.31963009,46.34399317,21.74063109
44.01066365,40.17842682,62.46318563
41.17430437,29.33390184,67.99609715
22.67386675,42.1265032,59.2590657
63.55809494,44.56309425,33.82493095
12.26126976,33.44774633,39.14581979
18.77111299,31.11062833,47.15185775
90.7842439,21.21165492,51.43721416
23.94767082,74.62439048,26.37842592
20.08888602,43.72267008,48.55532327
48.61274884,25.17900217,22.76667165
16.05698787,13.67044536,21.93987392
37.2450704,46.86291307,25.20643745
29.42107679,20.03569225,22.00065787
37.71487583,57.66811744,54.13570388
69.63501273,27.8532229,33.43958635
41.0274029,31.16877242,24.12206196
36.35433999,34.39729516,43.27027061
38.42085587,30.67899928,27.95154196
26.31541467,25.5157168,38.90941429
15.36999844,22.77963203,81.13137222
52.2614996,28.51369472,35.3195417
23.12226493,17.75814368,33.80534921
62.11814344,28.02629196,35.11185138
26.40244163,25.87721711,45.19599321
45.81569969,52.78521363,18.30591182
49.45377564,28.7723815,43.45252911
22.26473113,33.77431714,41.34833988
32.18648545,36.16571507,107.4334467
63.52435951,23.77113851,53.9539338
43.88977133,46.8408024,43.36505289
18.88989388,43.96508593,19.00300496
32.14112504,42.4095357,35.23270912
68.64158058,35.92520377,33.1922674
24.13128222,24.94570163,85.94271914
57.60088291,44.61941101,41.92875542
46.75210577,53.65363062,51.34168349
44.63003793,62.03182441,36.92903744
24.32354235,26.71133441,50.26913911
26.61139583,54.9698816,21.14391959
48.35692957,36.37063555,20.90170998
25.07793725,38.10272033,56.82659336
25.00497688,55.73924252,18.04471176
34.68728781,21.69530114,45.52049127
27.06427814,40.45820903,23.28028268
22.07738825,52.76565884,33.57996396
37.0419026,22.38484911,47.70331954
39.72589854,63.69628248,41.65944904
59.01308421,20.75012748,56.09102068
34.50292619,78.66487167,73.79610497
29.50440658,21.37915876,39.09598232
26.19376479,40.66381666,14.27068761
29.9258715,22.32572203,77.79079406
41.10107454,40.29552162,15.68179403
37.21180182,27.46132814,22.88706231
13.04505231,33.33365211,56.44124733
37.26709275,26.47753712,31.99914739
32.85176177,89.30134084,40.21250588
16.51163693,17.16816227,28.88574708
21.9109913,17.6774812,15.67854701
20.41659657,36.60448185,43.77374512
49.72630856,92.13787143,33.92660518
61.48981422,50.97394046,48.97013548
30.93847114,73.49962232,40.26905663
41.31575873,26.50835619,49.46976979
31.29180692,28.1448851,39.21895733
29.89278513,17.9390831,32.54719732
14.5749384,16.61253842,26.27871001
48.2801727,56.50212154,67.21507198
47.13852349,45.38633552,49.09013873
23.63330806,26.88882543,40.31573167
21.79755528,57.79950884,44.03676624
24.27277346,85.61508128,49.05229505
47.12290989,26.16844579,36.81547818
34.05792901,19.33376561,31.65446832
26.6479147,32.72830956,34.14062896
52.56750191,51.36423261,18.44156172
32.7978964,44.99654965,25.29804075
73.23691035,27.89723807,84.80761557
44.38199047,21.23728324,75.35692451
36.20549613,9.168240059,29.7450753
18.12862488,81.69154496,35.73104859
65.88924061,13.62039561,20.97174432
28.34657863,45.33100771,95.15081527
23.92105392,22.75299317,58.14476073
55.87938996,19.74183319,35.53394841
68.93469735,18.94939034,59.19052438
52.89253444,16.43295014,56.39933833
35.92817374,13.85714566,119.4703525
16.05109183,13.54245066,25.48562574
11.65944901,15.191619,25.20158943
21.74702458,33.87859801,37.70356607
30.13619142,32.17062718,12.76166925
13.81967864,47.36143004,44.62219195
62.96716143,25.4721855,34.71362633
30.04069619,39.90840732,40.01736272
18.76355505,26.7753566,18.56034897
17.88065528,71.49743775,72.02012471
39.1305646,39.55851054,52.65160674
30.43901309,31.34534119,56.05231992
63.08411698,28.24291494,46.0196404
30.27983462,41.76185896,56.88756855
27.65035372,28.89575466,38.04561944
14.38119883,43.06520868,26.50427456
18.47356964,7.597972946,29.78413757
34.33745864,25.49639397,62.17095333
21.73386334,27.36865154,44.33962507
92.71552473,13.76357789,61.23246052
24.72703736,38.77381501,27.31865087
25.62529085,53.25694145,67.96776275
35.78558347,12.40404567,30.7685848
73.01604801,15.68007656,38.50422019
19.42924284,74.85339292,84.88610734
65.74794774,27.70486895,24.89107123
43.09812417,16.25960083,54.38100495
14.85230787,71.9968882,39.95606926
27.59709053,80.58255295,37.92428159
33.67764691,21.5773616,42.66762837
38.96812508,44.33557561,28.56325902
45.90241839,56.67844209,33.45537671
32.81243018,21.7305096,55.85381331
48.03979678,52.03154325,29.93034758
19.01040093,37.13709435,33.17002485
33.50974606,19.28115453,33.55980459
44.24541627,30.24475666,72.64643826
19.73360418,30.73737191,47.49205363
30.31950296,22.59666983,35.81491733
47.51032032,43.43790916,69.93549443
12.8993176,40.16954427,51.0517892
30.56713107,24.75932812,57.09054368
65.46238843,23.78853084,68.07060367
26.64146546,34.17871695,43.89386173
49.97891162,65.47811424,45.05496035
26.60522117,25.1990945,42.22569426
53.45503462,27.12832532,39.38124757
53.37834774,14.09201157,51.89616419
50.79409396,24.42213849,33.18820792
57.66372045,29.22255676,47.5085394
50.66817187,19.11226799,116.535922
33.22467329,58.12143176,49.26399434
37.27454196,29.30059922,53.55939479
25.30610471,22.82804354,36.32038119
46.15535994,59.55915619,28.1002634
40.6627202,18.40647187,50.7148213
36.11541139,22.78387497,73.46879661
55.16555957,24.01539971,25.15105133
27.34046726,24.67575413,26.18772873
56.80693944,25.40240742,68.74633217
49.43947974,13.48416705,101.6055252
26.78679976,13.79972563,22.69809548
49.23100053,62.45298841,45.46345046
53.77685952,46.18143478,44.92125176
40.64817418,48.45374063,21.27833081
29.86918927,37.66452786,45.68278994
37.75810752,21.64235756,31.47649999
47.29646439,37.41960713,35.3415863
39.82424542,25.86220396,82.137834
33.57498479,23.17030496,54.1239795
49.09809298,48.25905854,25.04046744
42.06933031,29.14614619,52.14574744
27.76852993,24.9989675,27.28265676
34.80807865,14.03303354,59.11057486
55.87977085,16.40995747,29.9993665
15.94585425,28.90787973,26.366489
13.26169107,12.58244311,58.34307225
22.22632915,40.51704023,61.20518426
51.62622491,14.81204225,29.49996949
41.04644904,37.73643884,59.87097787
47.54942734,20.98849384,42.74973655
33.30051746,48.10193035,37.41361185
34.97974386,39.82464012,19.15034548
25.01057373,32.2853257,33.33556506
58.48608985,43.24083209,35.73584058
27.45581708,28.22761717,50.07830003
46.84543031,31.95125474,18.79040278
29.78951589,19.96714606,22.933521
31.52189499,27.17398148,71.22549083
19.3035751,37.38584487,41.49750588
35.94681256,95.21131006,33.10813439
28.69866031,21.15814735,33.85405453
26.35319402,21.97805114,52.66675245
92.11816183,32.14303135,35.58754375
40.7378167,44.25602483,66.34458646
23.90768611,20.82817888,68.55634944
15.8651591,32.51530814,36.56079634
41.8669905,44.50288048,76.87861758
42.36346408,21.56939948,39.06202205
38.43257543,17.32990951,55.97998617
70.61100421,54.34047128,20.56511517
46.55130011,47.59763477,29.03388097
29.24750335,37.77758209,38.56924427
32.71445957,39.78439454,34.82897037
40.35942557,27.6605001,38.97390613
38.92360812,18.44598801,33.5050678
41.04764041,32.39448072,59.51452984
23.66551651,24.47170006,30.12811206
40.07488896,16.25988313,30.82060607
12.43766641,37.04451623,33.41933665
10.41508921,21.2109821,51.13291023
54.11075831,36.98642787,28.8374868
53.86220665,27.75768421,29.06549053
31.37078543,31.84735918,44.77253781
28.82516358,18.12262893,54.11846519
31.87430137,18.97798062,25.52911449
15.33996134,18.76672124,33.89159003
22.2285345,24.04584031,77.66176213
44.0765654,44.18367118,67.82814278
17.34380439,42.72371549,30.19359757
44.15657496,25.72196185,30.59328077
39.25794782,10.64112368,51.77120711
32.18469886,26.75223885,55.63947756
77.66900863,47.77865362,25.60927626
15.31590627,20.93915788,21.77351866
35.20461577,19.41517493,22.90661681
27.1538496,18.00192312,26.29465504
38.62490441,21.05538066,34.98814029
67.4431891,78.2601126,73.43220713
21.07907638,30.51836571,44.59368551
53.07872641,21.47937848,20.45849521
61.86438157,35.45424562,25.69867257
39.45115488,32.02621302,36.72750996
43.91848679,21.0176493,31.27875584
37.76581718,109.4365228,52.36510022
26.66265822,36.78811666,53.9027788
24.47571639,16.18210514,34.06641752
24.12101891,31.56339483,54.42114639
28.01046174,49.07668307,59.68693515
24.33932077,36.31105564,47.41438243
26.08022339,30.21467691,22.08098014
32.87781401,30.28620773,34.3984088
29.48360284,53.80392149,27.40989275
51.75516769,24.4990887,36.07529462
31.08497782,25.88824342,19.09634156
37.20809978,44.87998523,26.09676298
20.20860175,33.25183632,53.15836112
43.02738499,14.11181181,64.44089392
36.56866442,21.69300361,64.91533078
32.80454418,28.3531816,79.98612635
49.37499778,17.44768945,26.98255594
43.72405112,62.16529135,55.82732005
31.61584981,24.46737679,55.78520124
20.3602075,19.17542176,43.33169216
37.7455925,16.79389419,52.05369125
55.13334883,30.85055474,36.48256465
23.85621892,19.80300098,12.42303968
30.35372814,30.82697278,49.88398543
52.46004699,35.1199543,47.04885123
25.50791216,20.82429555,34.75675271
32.0582429,24.95918495,36.17946915
25.94733696,28.11216346,22.056054
54.35301266,27.5435752,45.79595036
24.04993438,42.37393789,32.58648561
52.81332622,48.08473929,51.66305643
71.7347293,23.38976961,18.28824049
22.08756292,23.88644699,45.93268445
38.95609327,21.53459642,22.91804048
21.60928049,22.57458587,46.08794281
21.56192971,16.90367704,41.12350931
20.25677955,48.09418241,26.37423083
27.93182948,50.30557665,24.00762859
62.64455353,30.09611077,72.58210939
27.28390386,28.99615673,51.78073411
34.09250754,18.05065389,88.41629985
24.42433295,73.31403285,44.26486383
41.57954398,30.82376584,14.22771927
74.49757017,49.35436027,28.25335222
53.112135,19.96825951,25.97019991
38.87748843,17.41957251,34.99450219
31.65802938,29.66720654,82.0160211
28.36089324,46.42157754,22.75466104
64.83463831,26.62755109,21.9110032
46.45862196,13.43855794,63.35683568
17.31694935,31.81794361,22.06000962
29.85313274,18.47680365,35.8763943
36.12304711,31.76858727,25.88039106
47.45610401,47.74846165,28.15399626
72.58774728,27.53133911,54.15260565
21.91328798,70.49477679,21.55713197
34.76888136,25.44865694,71.81097062
40.50121228,37.53719146,46.62925184
35.97253986,26.28306964,48.30241384
29.46865737,25.71566221,25.8210579
22.01758318,39.45787576,70.05679219
22.97598008,26.01117045,38.52423118
72.09894467,59.64874999,37.79264411
51.95375788,44.47686789,83.35112463
33.1074812,22.1500286,35.49958958
48.28819467,57.24400683,58.66932076
48.07482925,32.04224483,47.74955206
32.11974105,36.86652761,58.70379868
39.27243868,45.70656843,30.49361584
45.04990319,28.36383997,50.18335484
46.23902065,34.17033883,39.84094998
60.07915655,32.5870832,17.49614852
60.91884972,50.66430002,31.23995488
38.96997951,82.5254641,16.18774322
23.32469686,13.53674616,37.13125858
19.38613499,26.47354036,39.90141132
44.76677925,77.81686963,16.81642013
73.04404604,16.88233689,33.16374476
17.54131568,21.32612323,59.25720186
41.68975171,36.37922375,31.07566265
15.37092254,43.08711073,36.65859369
37.17086084,67.34959541,28.66929812
45.83289438,14.85049873,40.954594
37.24506648,39.93108565,90.44515617
34.59452159,22.61182382,17.69102176
23.02285473,67.83240063,39.82932943
17.11696293,14.7884254,22.9974579
32.50953077,28.67758068,34.74314617
38.42520368,32.4572755,69.44177095
23.72792153,34.55501146,36.48153809
44.18146983,36.73998635,64.07863662
26.69708239,24.85648919,52.03877032
42.51897409,12.4529171,44.92506529
27.4613321,20.47697524,49.22551927
26.91984509,20.34381396,66.08380438
23.12358678,19.01895897,81.63019048
24.7435044,41.5558822,47.90857198
34.69602949,52.83195158,38.00836312
18.91664737,44.69343421,38.78604405
31.19209568,15.83024922,48.86376933
29.79669819,18.91633006,32.77767866
18.64427003,25.86664389,57.23214572
23.08926545,24.96376756,82.36401856
23.19407982,48.36001339,56.91641752
58.53127904,15.85321443,29.96695067
54.62351551,35.33598242,27.13660968
32.08256535,33.64054028,33.68024077
72.44197585,54.00312872,54.18941118
37.76774743,17.06319804,44.59001331
90.45859605,21.01905133,27.2789155
20.10179137,37.03336712,12.4197775
21.29085407,14.47256292,26.83125872
13.51240384,61.64292561,33.38197312
61.45226565,69.5685951,17.45488783
18.71413602,34.498581,34.34311341
36.85714631,47.52620304,17.24107853
11.15258245,21.9956201,40.66630916
55.32562168,56.83873078,49.94298561
68.08646628,23.74519424,50.40812084
22.18065363,35.14468309,37.81473146
46.86697628,55.19683283,26.93545238
22.25555191,14.87115982,69.03790547
35.07909745,34.99212691,46.84083069
19.27679283,48.21643106,36.36288305
53.70744465,20.5298045,37.69744472
20.82040081,32.73387069,35.50115762
58.05445324,21.61672171,23.80682533
23.23007926,27.08107801,41.79635126
45.75450669,41.2109416,63.61280542
56.24823292,21.11317165,36.20266866
26.50132103,23.787728,38.02788454
41.22424731,23.61086025,55.91439443
31.47091677,37.33950346,42.29697887
44.31082478,18.36474177,37.11239091
25.16427536,22.74529602,20.20017517
27.46105426,38.28877744,52.08654705
25.58956505,26.45141612,53.25017822
142.1605512,20.43484628,36.38698886
16.791205,18.0266023,28.87835934
25.41759866,53.11205091,50.22744681
41.55621576,24.34817022,49.99502009
22.08482681,17.08042108,31.51132923
15.83231644,31.04921789,55.86622255
34.2184647,43.17258171,56.78981041
34.68724469,32.44547918,63.87591004
51.80156427,15.39001395,19.88238309
31.19648169,29.86185295,16.21971318
58.28472947,45.10540646,35.32324451
48.69638804,36.46546759,19.13357704
16.19735683,18.82682685,42.66841172
58.20281192,15.43057107,45.02412787
26.50721897,27.25104887,41.23954413
21.35326252,39.42647853,31.32123201
34.6969624,27.39325893,61.40871906
20.58682413,23.46109612,14.10515733
49.09327504,45.9644821,32.06491177
40.97546412,31.79289876,74.07948255
19.25573647,40.112628,46.81267389
85.03079645,20.37159734,21.87008464
21.11145192,37.40170258,36.5548835
28.54534354,51.95607832,35.89698128
30.63341785,38.74574198,35.69267459
21.81937978,22.39132971,40.67787146
60.53461233,69.62669949,73.64998997
34.74687073,11.06851353,55.66439081
27.39644451,41.42422589,23.24024607
46.03157941,55.23665713,51.24321498
63.38626286,41.68235622,37.56506996
33.50005856,35.31982911,28.64859281
20.29786859,20.77934354,19.04805678
36.74288873,15.40364552,52.33442806
56.59253859,25.63779696,37.84546059
25.33075794,20.25207207,47.30965322
22.35140242,35.33777655,36.50763881
21.29934347,24.78768133,20.2685392
14.70875067,29.42643308,37.76969487
47.9846238,42.12669543,15.75257353
53.23852711,19.17632098,94.43456147
105.6767015,36.53430622,40.06850027
18.49554953,71.95261202,30.19774116
18.45149603,30.07020366,70.34782246
54.45453007,14.70349247,25.84656156
57.66666746,35.78044128,35.67836757
37.8114125,50.53431868,43.55360706
52.59435025,31.25491821,29.49470331
44.23071584,29.35014653,14.98011471
49.48415421,40.3867474,43.62053553
16.79439067,20.78893061,72.19121779
58.01358765,63.17872932,26.00813331
40.53048916,37.06395779,29.69940143
72.84265521,14.69785562,54.82705622
28.10804206,46.70318753,44.17428792
50.18156772,34.87106899,37.18021274
37.30626297,11.14334117,29.26814545
38.02145594,30.97497958,29.00039187
82.0093242,31.60927936,75.43384739
65.82743239,19.06154066,39.00528481
29.62868247,13.20417633,20.85702838
56.20962352,50.53902252,49.34532359
28.91529447,60.54767505,20.76810014
22.32469495,24.4402194,30.12012951
48.33190733,17.68937972,17.66021361
43.52755859,43.84209068,63.73364138
76.12173091,26.18210673,30.40806455
44.16958603,31.92315926,45.03295854
11.28387912,39.59449887,16.71424862
34.69306235,20.81607341,27.94897735
53.29748794,31.30919839,24.35722964
32.21804931,25.85151274,21.45232109
17.39615392,23.72316152,24.37747369
42.46300812,53.41493086,14.95019662
26.07796042,75.91252542,36.94223553
38.51554397,29.64143227,11.33610978
17.69947769,20.94127858,87.94382341
26.51270047,38.0662616,27.74119061
56.64984562,29.62480045,41.03885278
41.59183594,25.30947238,85.5794418
27.28626468,41.58466138,56.33260421
70.59128583,35.16244228,39.39615202
16.60355284,15.34202696,42.99728798
19.16921781,29.39648421,60.83269477
31.48315194,30.81416926,64.42534269
17.73520735,26.11522928,48.24025043
65.60897028,50.17092597,21.24744898
52.89184189,48.42832947,38.52180633
20.56356745,22.18347243,23.57591966
61.07585503,33.29467817,40.04715065
32.41259122,42.46025745,44.26574967
33.08746776,40.73352871,36.58486509
35.48355917,39.92778486,46.28391374
11.30270515,42.52751195,16.861031
41.65928323,25.73416318,34.77991422
26.31907721,48.72231568,36.2431003
27.44124658,41.87229622,65.27790982
13.21852589,63.08129586,31.54171142
27.76699623,28.66447838,38.3150621
30.87741821,17.65418938,20.73384932
35.71940686,24.74603408,64.73139728
24.77162881,18.71118699,24.37454977
18.79137335,21.31988558,29.60027567
18.46721336,23.98413946,28.26550199
27.10178417,17.14556837,19.98600329
27.43708915,25.80865626,56.04847334
34.9651155,12.48634126,41.51697851
36.91622987,43.38733861,50.08449832
38.22891954,20.67546429,46.43862658
28.98039627,28.45243242,39.57179727
21.39111834,45.40426111,27.44975919
35.41083697,45.64086804,26.14914443
85.31748868,35.22494538,30.31484137
24.32208252,17.89263886,38.08418228
54.90557881,40.60087256,74.21401141
49.92633423,22.98879037,20.9459716
58.51850951,14.37175402,20.16492898
41.62159528,39.89926198,32.28555047
47.16843672,23.31735759,26.14519322
26.17247138,56.26615296,25.59758214
30.9138937,19.09386978,18.19638899
16.92562127,60.55837573,45.80570812
76.62158712,25.72846242,28.08001918
81.76910488,23.61602963,28.51602437
34.33144429,29.3105912,50.18104016
61.59140945,20.48962724,40.03844038
46.40116648,71.01348899,32.43568995
19.43389786,47.53500773,49.71210755
21.88143451,17.27013339,67.56809382
121.2341857,23.80663095,83.05386335
44.04606085,12.98701528,21.68404855
35.18904117,22.10168357,67.81354976
43.46574045,18.33480495,45.98475053
22.5236065,59.82566807,36.44850307
33.1309111,39.93487674,34.67204042
37.17434287,16.53132132,34.72952099
26.75281831,38.98201718,50.56222693
75.30226596,24.16854946,35.24907209
28.1775316,15.01454687,39.21498537
28.56059565,21.80830133,41.83409208
16.72922451,26.60648049,34.77708681
37.53249921,28.88808633,13.9029073
30.06755092,22.44070982,17.97736468
9.945703219,23.38680402,54.42557758
77.57940099,90.26477618,46.93548083
42.99604968,22.76325228,21.03351768
52.35128385,20.47628095,20.19803185
15.15188349,18.82687316,19.54134362
68.43567191,25.45254827,31.84573668
37.77792062,37.05789998,39.09997862
45.27007966,28.98112919,44.45794091
37.7572382,25.34944703,64.64971008
30.59743479,13.14432483,62.15293992
33.68403021,15.21373898,29.05493381
61.18559573,54.15826242,63.09012999
57.14612196,32.92788926,52.7059585
28.35754963,36.95804589,61.37080514
41.33223225,19.95133754,18.3270451
34.05310549,85.30574792,30.58854642
51.35717345,24.34378382,15.77166593
44.19575143,81.82227991,40.48328934
17.20696182,40.0674624,70.62450418
23.70272946,41.99180002,58.70076521
17.75605986,29.81715055,20.10221051
12.24925057,24.12696197,97.77368487
46.95572963,27.85511729,45.17605459
36.38815,41.77116239,35.15180467
29.86787242,31.95312289,22.94546811
54.14445826,18.12760676,35.32238301
20.46314284,44.56984232,53.54362522
26.49118428,24.25233254,63.86391722
31.50206791,45.56940728,61.05559009
24.19229522,11.90125259,47.23730881
51.59186774,29.39029576,87.1788212
31.63426439,45.01677395,20.56101601
30.43654694,58.87816447,16.30424491
29.58602941,20.4915581,20.85513547
59.29313532,50.59066045,35.89627924
22.28471756,46.04293361,25.7702905
64.71057433,36.67213962,16.13126026
46.46477092,25.86715994,33.33008239
67.93468179,33.98045851,27.15426078
43.13727079,18.9637284,30.65682957
20.75975869,36.23887124,40.06797485
60.72776724,25.40892245,35.44827328
26.38665571,17.50199275,26.56610779
72.69442274,26.30143305,46.43710544
40.51104926,29.45440744,22.74348093
32.76375541,20.30619142,24.48084367
27.66836691,22.74534171,35.5971406
22.23586535,52.71466963,50.91341759
41.24015912,27.38597342,50.7704684
33.23703088,27.45914431,48.98727737
26.97266284,21.22803565,22.16982496
100.0547238,67.66788156,25.10660241
57.31577681,38.93916354,49.65288258
62.00963969,15.01875597,87.35273036
19.53983601,26.21578892,45.80005099
37.29965886,39.15885691,55.82643357
43.77368004,14.90091881,51.19809203
71.11540609,31.52512814,22.38034103
23.08489736,17.89284594,82.15816016
33.9307556,28.10174671,32.23282283
60.53659915,19.19800739,41.4092924
16.33451397,56.48975578,55.83506094
29.89115532,16.73573048,30.16716566
13.83670773,19.90031017,37.2855345
29.41430863,81.06073149,26.24712807
50.26802053,56.28379716,39.48964143
34.54606656,60.37812957,34.84846565
22.04638151,50.30092238,23.57671228
21.34675809,29.8618201,30.65436888
16.80467406,24.7521771,16.25599071
23.39989315,39.23123212,64.24807302
47.46429939,28.44968939,27.4289544
45.73763768,25.21327955,33.47540962
34.93590019,31.95288028,27.95426681
27.20956311,46.1085475,40.18690984
45.83860521,34.0123967,24.9741861
20.98936134,51.99214089,69.8880986
20.86604137,22.94839329,47.44140073
38.81426367,32.81602664,51.3384843
28.06203121,43.15861096,81.52440127
22.83682096,32.95329662,22.2802507
22.14307782,40.9931023,29.04190485
73.29855104,47.65024322,33.98972064
19.1576771,24.96769853,20.31723215
55.38595462,16.07670245,30.82740977
18.71116507,19.0610872,65.88726304
47.14979666,53.23870149,59.205527
35.58072016,69.80915087,29.05343555
47.77711812,37.07194311,48.7007699
35.58895836,25.31517489,52.04491586
45.77964846,16.53669445,34.71450895
22.65767608,23.786216,53.83917439
51.11902962,35.61418742,20.30012255
41.27215291,28.04219202,37.020836
31.5843279,26.06739751,47.18617709
46.65857716,32.23724918,47.18589707
39.97802521,26.69922479,56.90295841
28.63394332,32.38767347,36.0464413
21.43386192,20.85377759,62.46207259
22.86329512,35.45486728,56.32785185
54.83846318,42.77414987,20.1021946
43.88745937,46.36198148,50.01274603
41.69047628,41.55271917,35.43761207
36.17057298,43.42683265,46.39335483
31.82401483,88.55082184,70.76162798
102.3388036,26.1141076,29.42740014
42.20251238,33.92164701,33.4640553
23.50698721,16.77032278,43.45215732
32.97240214,25.77102554,37.34026676
40.54334441,18.49653786,50.93741569
55.25547155,29.08280228,24.03034485
94.32666624,37.98307125,44.54422419
33.60198526,62.70230439,48.79597317
44.83520697,46.50264454,57.61243195
21.18247271,20.16561045,38.50449783
25.93659361,45.38676829,32.11836427
17.50350194,26.52727042,22.73684492
19.38201067,44.25054247,51.10479636
30.20519738,54.36433247,36.89075007
23.46307783,27.99104917,40.38977525
56.86384461,14.66396682,44.20166962
39.53521168,16.99375427,58.19753192
88.71758921,13.13900596,65.96099111
28.51387892,26.45405077,22.45204154
43.428482,28.94425782,25.65227026
26.13469683,76.69967591,62.87087151
69.87094718,19.40322849,33.42376193
19.37761991,40.12067888,50.32254203
19.99893769,26.76804593,31.47776798
28.24592883,20.06948452,34.23584592
34.12925553,64.70678981,18.56899989
70.16059885,25.73793044,57.47893926
37.0354735,44.29357789,35.82274572
59.64343323,20.4234985,97.88897529
19.89587148,86.56282978,36.31030638
56.61061314,30.85037547,44.10422351
36.58700129,56.49304906,33.77415347
23.7584103,33.45582037,39.53623117
42.00535251,30.09583567,60.06888294
26.64659882,35.65348719,47.33609011
60.04010238,28.76680017,28.48206039
20.93190537,37.90601122,21.22438551
22.84199696,84.4296164,37.61667982
35.52288332,48.86272472,41.71315205
23.63491475,45.29591886,51.11575743
18.87273721,13.01335516,40.98222714
39.91529874,36.00105031,43.08421898
24.57540553,27.62119936,75.88229016
52.90011394,25.06287637,50.1332188
56.03103566,44.24558811,29.87333816
55.37051399,11.91582785,62.62510406
20.46619825,20.44410483,55.87916055
86.34089437,30.99848816,38.53736445
40.34987098,27.35149862,44.51481431
18.73532611,41.23859215,35.44206014
69.8913617,36.77388889,28.57140908
28.40400277,24.02715828,64.9487652
19.08255217,50.03285913,40.96515504
36.81895536,20.94949925,51.27606354
51.72893347,17.52154966,46.45565074
34.22764658,15.4166742,53.60424535
40.51699551,15.32371795,23.29129811
26.8252824,25.0148293,63.10072567
21.57079443,19.40613926,17.87137379
16.16403853,57.27322817,45.85078936
19.3498702,17.21894059,33.12341224
62.49066538,14.66074597,36.40406893
17.66144346,37.61258025,31.37396778
31.96095564,54.41672839,32.15854648
29.86665045,26.93403568,50.21913178
39.70337473,21.8594714,42.65225125
29.33814774,16.87417637,16.92940934
39.43328699,54.35220559,22.45792201
47.93385079,140.3535108,69.92978618
44.01899099,20.61815814,42.94885409
50.2417192,91.63846472,56.06536944
19.30540878,50.92967725,27.61417381
36.5534381,19.39554275,31.13032648
24.58605261,40.55620056,25.38191476
31.86076544,63.24282999,37.65037243
16.90598336,42.01005908,57.09007091
33.23890987,48.59290299,20.66131788
49.85707396,49.39583969,28.61413941
53.67861338,24.00772252,52.57423794
40.18847041,27.16643962,40.19730312
40.35309719,14.56524519,46.69077958
62.98403626,58.06896273,26.61228866
115.2100783,19.53330511,36.33370813
12.36503304,20.96895529,12.83340637
27.15383711,21.85633698,40.87596277
25.25772401,24.37202842,73.5149744
16.70720432,19.86361414,48.435221
22.54776855,19.2839921,42.03165139
27.72600739,46.53349259,50.36501764
38.40629457,27.0248664,58.93640116
20.61902755,27.15675276,44.37430807
45.18979568,20.96960234,34.91576726
26.71743946,16.48627047,26.2692461
47.54462129,49.73633084,78.94122938
18.37332634,24.48503071,69.31569851
44.95045303,24.88623201,30.26934421
22.47681044,17.40124597,40.90718398
62.91950384,17.37924443,52.4757186
26.1554169,49.69446731,41.03033597
31.90447829,25.18204041,36.26615759
37.74416455,24.57308988,58.43627305
34.57459168,23.31865061,40.7380363
78.93224674,12.8117324,14.88601654
45.65319551,58.52897062,56.36568493
33.11034829,65.4464415,50.13825887
40.66643821,43.07979912,35.88221336
50.1852587,44.30354345,62.44872364
55.30210717,11.90768277,30.85574531
49.9833985,53.02294617,96.55089558
23.33216726,39.76806322,40.27218649
20.0899211,27.83102358,16.59133513
63.20124843,50.11448093,34.86829996
53.90221421,42.7298037,40.31480665
34.92782499,41.11813848,34.8656127
24.0123449,31.60416065,25.84303748
21.19154193,86.14614883,25.66628431
23.82833368,19.78328876,23.50637943
71.06216862,60.33129357,39.45512274
115.1912362,41.85015025,42.41689406
27.77308748,25.33289625,32.13971572
34.77396231,22.0282277,43.48818057
20.25066982,26.53640285,29.4767844
49.66657951,32.00469783,56.14745643
39.17913028,16.1991906,40.46622889
36.73870079,65.25588439,32.36557019
17.35545981,17.6802473,30.83038725
52.67099645,31.57085828,16.60843151
45.69106924,53.84498638,84.95680194
31.72436318,29.39453413,28.80149872
37.51282549,40.18734763,61.30111433
22.55820264,42.18862035,39.95171775
51.6280355,48.76937861,40.29092822
66.31921297,31.76916274,27.45562259
35.19553967,50.2769989,82.61458953
51.22029633,30.04315779,55.16224802
