COT4,COT3and4,COT9
91.13283294,33.69344592,16.72559407
23.75055731,9.139848961,26.04067157
44.55341148,21.07989789,29.00399677
19.99941129,29.24639589,65.03870167
54.66325479,34.76903768,10.926564
40.21005842,52.61695166,12.86255454
41.635445,24.4498432,20.34186309
12.08054006,25.72892958,76.40665497
36.57455422,14.39068626,25.87582524
52.37275015,62.38730814,41.98172105
43.77238019,40.81980275,93.68527577
14.44894983,51.09501417,26.94342194
80.55478067,46.12691418,44.82380372
35.21470101,30.44170706,34.10429351
52.43725943,27.617153,34.7734775
30.75196049,23.03094783,55.70106425
30.89451618,15.37264432,42.20325355
39.4705507,36.89670081,19.83784279
57.54014339,43.04115607,52.04011256
19.49473452,24.12602221,39.27046376
52.68474475,39.1816329,33.77217178
62.84900085,26.56633806,78.96516649
41.31339023,69.48998567,39.81359291
25.47798478,22.34176663,48.28868536
119.4589935,141.379088,69.34439811
28.30528409,27.44464494,41.91194586
45.21430481,48.45236652,36.53604002
65.98198449,27.52337466,78.94381579
65.998311,42.20338381,27.59293007
30.07388674,30.58465093,64.80090314
37.05410864,14.74024745,27.49245614
22.80804761,50.43362121,60.22571921
60.83154072,39.94142223,38.72737132
31.51125957,29.21608911,33.68467499
36.03378598,39.15816959,17.49192606
15.76558417,30.39718843,19.04027778
35.26791912,18.09067855,25.61429286
23.59256727,19.71839839,61.69698489
42.69072903,58.94063251,29.55700459
18.28218801,33.37865256,63.62236082
47.72147108,72.24420462,84.13604458
33.84753031,23.38965276,39.35029207
50.8931363,19.1768016,18.92389316
19.47575602,55.16690539,39.35615118
19.46917416,27.21922216,53.55407371
33.10692568,19.17751679,55.84048434
42.32925252,31.27519864,59.23069774
36.27628093,24.71762957,98.72303135
38.31989544,20.27445323,59.83154066
51.99557436,23.91247348,37.89780598
43.23957006,21.37079949,12.89483016
51.46156775,36.81767191,37.812986
31.09717568,66.29719782,38.81794614
32.98737319,36.15544652,37.66469089
30.49092814,14.08470721,57.13602857
37.83199106,52.04296274,27.7475587
39.64739725,52.1987808,34.39002168
33.69652726,33.2412104,83.87122567
49.44681193,53.66715681,98.24615202
23.40833689,10.24765461,54.3596787
31.85850287,26.48455875,60.29467943
18.22665303,30.39552613,52.28282345
16.9911769,23.59546369,21.76421401
32.1486657,26.44297223,51.32293356
28.95425491,65.99382557,27.50316176
30.19407866,27.0369002,27.02976671
42.40367832,20.90900871,21.95654063
19.40096766,24.26896889,54.48116898
41.1785594,31.14830754,38.89126692
58.98535981,26.09878877,24.55089916
27.79644986,37.09903217,35.43734036
40.94961577,12.17318782,27.0466184
37.57865926,28.79807665,13.31366244
44.82222245,24.16568358,21.4031556
57.0224211,43.51321323,31.67642155
27.92319096,23.14757048,38.00917024
73.52128452,80.2992342,31.57964991
30.28754771,18.37990711,21.70544322
36.55235725,39.98428693,37.94584893
44.17703185,33.91138858,47.68702337
22.44044002,25.53695183,35.23741454
31.13464988,49.02314447,47.56944779
26.83057295,40.88245917,41.75461845
25.13614761,35.08912765,18.90495842
28.0848495,25.77514397,32.83518409
31.41230254,56.5216666,79.63383233
47.95025081,22.27532792,69.04945863
33.44661191,30.737008,35.63306745
26.80583445,19.97347367,25.89570181
15.22455345,49.57664193,37.15745694
27.10876856,15.72850286,36.61785453
38.73162125,23.46083502,32.57051182
38.55512525,14.23073731,60.18184891
34.97717025,17.06366286,62.28120753
20.37833425,16.39793593,48.93787632
83.57384485,30.5856981,35.35055599
41.53633871,38.90035702,39.5332746
44.08195772,34.81370478,44.59185249
55.67184633,32.03535433,21.6383335
47.9995361,53.31697191,36.66506699
24.63711474,41.04795446,24.54518846
25.22153982,15.92646742,33.5494364
41.27079893,21.18784527,21.82566317
95.00521446,104.1733467,46.41143557
36.85283849,18.30403375,35.2413247
24.60933838,40.01094336,29.58457685
37.80900476,44.38281009,45.69319145
23.54070743,23.6122746,39.18889114
39.82581556,18.45270964,35.37570429
35.26798181,24.93539094,45.29952028
28.48990184,51.76560169,25.75090939
38.81126261,41.04834251,57.22091089
68.87842607,23.8079492,44.34367532
29.48752873,47.5794442,44.87458489
15.51445269,20.82078262,37.92796708
28.43770115,33.46749412,53.70837535
71.16437833,43.500257,52.83524087
25.69272113,32.57880846,28.88330539
25.17948217,78.44190424,40.1034151
20.52967659,28.03378737,54.39128337
41.88132775,43.96684655,73.28178715
46.06910303,34.09142966,55.067563
62.81981305,40.77229014,54.00100908
34.45583832,26.37506969,30.64853293
17.03557928,18.16734106,30.81644371
23.04585761,21.3419683,81.79689346
25.23561018,22.94241708,21.21368436
36.79810799,16.5618027,19.60780287
30.03955265,27.80007192,24.81107979
21.76693454,54.97244135,32.85833888
44.03815573,29.94709966,61.06672533
62.78047369,29.83879927,58.50449033
17.48318173,36.87471688,38.83030181
47.22474099,25.50970948,35.5648219
79.17520582,16.66091106,41.30249322
46.27213826,38.69953007,31.44046427
62.89814227,21.86180674,20.484941
32.31429695,68.65829127,17.07926824
89.07029901,51.14725358,34.15910296
32.96518086,24.81562442,51.37835172
56.90134724,20.60409363,31.84463213
39.4440612,38.22804927,55.67845312
32.34124949,26.71132233,43.56651614
37.31347285,38.3632059,37.99081455
29.20562959,31.40570106,26.81090558
24.56266348,22.38607752,64.14712278
46.64235917,30.29746415,55.47472871
47.99705496,21.17417614,20.23932158
28.26963941,17.60435969,51.47108615
12.34735381,51.68728199,35.21601714
76.07560033,35.69217686,49.69413578
55.05728681,27.72540978,39.48503319
54.45846451,43.28253381,20.72382209
23.10500417,19.84905258,29.2672894
14.00671259,56.75705729,37.59813927
18.65208134,56.39795713,91.23135875
38.84346362,42.32584453,44.62244923
59.93860367,29.11272494,64.26040736
36.66016694,29.07534714,65.09892643
93.60726389,21.35910485,37.38843065
34.05044316,30.45955054,31.17109723
36.72169399,49.49895782,44.04962255
49.39075019,22.6001758,44.73904964
54.42546844,23.42662631,117.2483132
29.25562302,67.71587363,53.7634386
23.12207451,61.37054278,56.5004414
43.39083997,49.24469442,42.3537653
9.58153965,20.56051074,62.96259009
49.57603299,60.0392802,26.81402735
97.42055276,28.30260928,22.43311802
18.30032824,36.66012477,29.76700013
37.30214457,41.99897443,42.68700186
36.65434924,23.60999189,48.57897631
21.52370691,18.24836793,50.56565147
61.36806663,47.25071548,27.35322195
16.66635646,39.83394068,65.96754132
32.79119114,19.35169707,18.88734823
42.54624649,47.27894773,69.76877103
25.58456583,35.0429129,52.98634579
25.93490631,87.72541627,19.38565965
31.05296544,19.70980134,40.20324032
58.89114927,25.90062291,41.0116712
56.83312232,19.19327143,28.65357331
58.00425379,57.64127696,31.57883427
37.23624265,50.92973383,34.35751478
44.32986663,48.42292271,29.20181756
25.96319034,19.95613879,49.65948135
21.5221348,26.31895392,21.73311364
48.58463027,47.69280056,66.73630844
37.73717718,55.57904272,33.73881379
48.59992364,56.64133761,24.86615249
62.17781295,17.12835555,17.77585825
26.42748127,27.89597462,35.80688448
31.86322421,45.3779476,41.76815348
41.74363896,38.29468659,19.28306922
74.13632572,56.17494507,73.83077664
21.22139633,25.84056688,37.78947296
46.22082525,12.13407204,33.70136499
91.78473721,37.60258035,97.41984787
24.71075773,14.20056481,28.90201042
32.7163831,55.97700085,29.79934826
23.50047113,23.88187435,31.91738685
35.5298723,34.42069455,39.29362075
71.27637322,42.98883813,23.60360026
30.0536614,66.22939778,35.25976049
34.16932662,41.88642038,23.15866586
55.64706733,21.69933606,35.01820583
29.28886862,13.66394046,20.22181571
22.88898504,47.56662685,24.57087083
43.09990065,17.09329092,22.6870192
32.39376606,42.71318616,51.17155318
23.67663563,19.02206346,37.98938981
39.40701375,57.23777535,29.05766499
21.67454435,57.4876961,61.48192432
44.49607638,25.68456797,29.37267742
30.50667556,57.96288562,65.07866167
11.6226692,60.30143689,43.73769587
32.55817185,39.4736268,37.39616584
20.39190129,15.23690138,23.38614503
36.53109763,67.10614371,64.56643661
26.41639693,104.6594622,31.28093873
69.37392936,70.20177733,28.89751623
54.37512785,31.0563183,30.75631086
47.47323292,38.66115426,30.52182587
21.46920294,57.01130591,15.92746637
42.69873795,33.3903571,30.42926664
31.54259044,14.77956265,21.88382567
31.12237154,25.02725526,46.06190768
42.33401351,32.33779708,94.44620786
43.88180844,56.4826443,43.71720856
14.62840984,14.3688293,68.71166638
17.62096315,41.40439884,35.84190553
31.71234312,25.58211979,36.81671121
38.18796286,40.16868976,23.33121598
29.12829372,13.85609556,45.5576976
27.26504765,43.5851117,42.3269713
22.17615608,39.47363766,30.50350158
22.47631041,23.70546203,61.88345473
34.96614768,30.12221163,59.07147668
74.05643422,80.89352978,39.92048323
22.97549906,25.82754101,35.60211289
37.49835692,26.46310682,28.28988997
39.59316215,27.79975678,46.66647235
27.43382523,52.89869818,20.65445169
39.75153877,33.01548071,46.68316238
13.47078208,22.79807047,25.78988088
26.40577508,31.56577431,38.93892628
57.6079918,22.60099573,32.04358881
36.00679503,19.98088467,46.6615095
29.05101559,50.7244512,40.77947537
26.44150045,27.11924718,45.72088224
45.19752731,30.5104034,57.32529669
20.44468839,31.31716413,23.17991987
59.75143506,28.30476759,28.83157863
62.53875436,25.90771577,22.44974921
51.24339169,47.58572401,28.57300248
15.83280488,44.56474243,58.86233724
49.47728611,23.08015897,16.49610727
16.547943,23.20819082,14.02175237
37.92387703,29.01654748,44.32910973
25.77306241,40.14014638,19.08571561
19.95701087,12.70872077,31.06915902
21.79278326,50.91714896,54.59316785
45.72597974,18.28192467,52.78241176
58.80204899,22.04407676,45.55350248
45.71374911,95.81367857,23.67235489
14.98476546,62.25288615,87.70790466
76.84417419,26.83684355,62.43391129
49.91334726,20.64483724,54.27484466
26.14450275,23.03910127,15.92324637
17.29405112,18.85815852,30.17586209
27.84479105,35.95592309,73.38156713
15.78359395,42.73741159,58.51018597
63.95660411,25.13006435,94.51169502
31.57750859,18.12164635,90.00922306
62.16289345,27.10476574,18.29294326
12.05986728,18.58837413,22.94100065
18.23287367,17.72900838,33.59212963
27.48739375,17.77380773,58.98370881
61.13990157,25.50511072,52.59711591
33.41256247,15.5969648,77.06819998
41.39027038,16.18704702,41.61533209
39.24633589,37.27420755,24.50529464
25.3808164,29.34356087,28.82330037
57.68341016,14.3378582,52.8043077
60.59270708,62.75660663,67.9988159
55.83641444,30.31065388,50.54914438
15.00998357,21.77046278,73.34798185
30.01942754,19.01083766,53.20992949
33.35589107,43.07745829,26.96664619
55.92062904,23.94971564,33.35752634
90.06600508,22.79027946,29.86156289
27.71974191,43.43747053,63.50023567
36.43572786,37.54535078,42.8463198
46.72920969,20.43656175,36.56282169
54.23666344,36.75048769,47.92527927
12.89596258,22.91197635,14.91303673
58.05725266,25.37143386,60.55372467
70.7938864,21.92571411,19.4489602
31.49738947,40.28391101,15.50903
70.34806103,19.61919831,42.71959212
43.85592091,48.46898597,39.80090882
28.7894374,21.74127693,35.48414674
40.22521146,55.02267264,43.00385627
48.20945258,15.92231642,54.36907524
37.13377102,21.0657346,69.46185605
29.11332724,53.17026737,39.51616483
13.89578204,21.3462278,54.41972545
23.96489747,61.56653143,27.34443393
12.72557562,16.57409959,45.37274636
33.2756968,12.57791638,16.94451817
68.39668964,60.28221497,27.8800595
20.1535752,34.65930198,41.90684096
20.24923849,24.99257424,30.09377639
22.17092736,21.19261061,38.28324504
29.2916751,20.91768446,40.55438134
46.70617545,20.37379845,66.23530599
56.98752711,18.55444055,54.69691733
47.16850872,23.41949917,28.20437571
14.51965403,25.85232335,27.51438258
34.78693306,14.61523973,51.30057667
42.26120003,29.50351848,59.89993822
72.97269931,30.11453478,26.84599128
76.59870401,42.0261057,60.59438756
53.41476352,47.17026745,61.44163982
54.81067777,17.66464953,25.00857229
19.16081022,13.51574277,44.37051199
20.26343002,29.30889257,22.02846635
57.5260351,31.69652755,31.22729468
50.37922018,45.8544146,44.96104411
63.1639531,46.5690847,57.7111369
27.47842224,14.2807841,55.33865999
24.00983083,30.93369604,37.41648476
35.38789533,31.94617711,38.82346413
43.99027528,52.65456274,49.97580494
43.92117825,33.85418161,69.09526679
54.31009092,24.23043046,46.90264632
31.17685502,34.42810363,73.65168107
94.14295506,40.21195141,21.22830361
17.39204139,27.60943356,22.59896946
58.90298406,24.11187172,32.28555047
76.6586906,27.51878816,12.22616019
17.12981237,32.96855448,38.21223192
40.45198202,26.5369603,59.58133679
8.81764359,34.12594884,32.51561393
26.0444897,34.14443091,54.43354526
35.13628792,17.33500759,128.7456646
111.8287547,73.99452274,51.12407661
35.42727858,45.09115955,40.6368323
42.3464207,17.13320351,23.20234586
29.0553588,20.52416249,46.68169403
54.24667818,37.41414586,76.72442973
26.57928646,53.08521316,30.25606657
47.36648488,19.1739836,74.23714791
24.34847164,14.16658463,49.06259301
20.17406911,44.77463184,50.82417859
29.44964764,33.08551399,42.77975637
12.24838848,26.71589293,48.77109951
57.65877135,32.11448759,38.78951529
65.13317446,34.90189373,110.6251971
16.30358408,31.21859653,34.69086849
55.74551974,48.42260669,28.59317575
38.47086101,50.42318782,36.8864458
55.55029425,52.88017483,25.28583482
20.9954723,36.80936124,85.43790081
37.74799496,30.54747066,18.52087441
22.70152635,38.03783763,32.52977488
27.84756771,48.78478391,20.35638946
36.33698292,31.67564368,59.15496597
22.46436689,35.46488703,26.37695792
46.88712494,12.35192846,39.98060758
26.96866276,35.57298008,17.89029684
12.51096186,37.61055225,55.15945205
45.68794602,37.59910426,31.82123956
38.43707941,73.20139131,62.62281421
17.98771464,36.37626804,21.02308593
51.58052466,71.68243974,45.101444
29.34999929,88.9500954,42.22003547
78.88427535,41.04765988,40.78454181
28.86157244,47.58253678,33.25964375
47.99218973,28.70977446,38.72113811
33.99167966,36.54201577,44.09469603
36.53456366,19.90558093,33.04897961
19.60600377,56.20331918,53.85321748
20.29602239,24.03874065,52.27115044
15.73828352,70.06676155,63.92716752
26.04662932,12.05213145,18.50518553
44.01899099,45.92209974,35.57348502
47.95786644,43.73028158,49.50029371
61.94609586,19.93804436,54.69330332
54.33569865,43.41531152,23.01944066
39.26431363,33.69675113,32.60964444
55.74325759,17.61030479,98.03127462
21.63166449,14.90091881,49.96747576
12.2985416,21.21842387,42.98347417
28.94392438,35.87264326,36.54680849
68.14848791,64.21995833,59.88602888
73.70494996,110.9188317,33.60127304
45.3681485,37.30639,41.81070728
45.00875301,63.33127118,24.21189058
55.95997915,32.69480177,35.44658363
40.91186239,33.61416831,31.3156815
41.14547433,31.58996259,26.56683293
42.37592103,22.18386477,47.71865154
77.02047379,48.019599,55.71004951
20.25017533,55.92166299,36.49304615
38.30625443,29.07494293,34.40019112
22.26462069,73.25909048,42.20225623
45.46403834,44.81875326,31.58949517
41.47210457,80.38698313,54.68383788
24.52681357,52.35018506,25.68256408
37.59668304,25.51358921,29.25677997
18.37114158,34.41198564,35.51483799
23.55380149,35.91998751,16.52361438
23.32044469,26.30124022,52.97838926
50.45866963,9.853206373,39.02864236
23.57912946,11.50556655,26.88608945
45.32541775,14.78880524,40.60507849
50.21939326,11.51101436,38.51525503
61.20891076,53.89212521,36.30199445
34.07258705,35.58909648,20.8914451
53.08419846,29.12880217,18.48669896
28.08068213,27.21453041,44.76437075
30.51099547,33.02751033,71.31739282
29.75751817,59.40944007,19.26230027
21.22011636,31.56899793,44.51888002
62.23030773,28.9601304,80.54122154
54.89142709,28.57091514,41.81142813
35.4092081,54.66826324,47.83041142
39.73786445,43.74588176,44.75662788
17.49108894,29.82871555,21.14784585
36.69783335,27.34642868,61.80475867
37.80676512,19.18711307,32.42425699
22.23438534,50.09293731,29.61310321
41.0360833,32.74378393,30.42750662
34.26839341,50.84118907,37.58569235
36.70858077,12.68822357,30.52301373
30.96356226,39.47036681,85.93543433
36.39280593,25.58831651,25.20479706
32.32252221,22.1435985,18.11664389
17.17904234,52.7992171,42.0757458
25.07028493,25.77114246,19.01508681
46.54397206,15.6758541,35.32509509
27.40212771,23.06673188,22.56625148
23.96228193,66.42069511,43.885583
44.90828176,21.06277685,24.04497582
33.55921154,60.43830918,23.58110936
12.26308507,35.07678852,18.81861582
42.2363071,17.92282172,19.95050201
49.63179716,81.54278296,40.9833322
33.42121316,15.39279619,53.25552278
36.52811789,40.68453661,39.65287907
23.86416784,16.0700951,39.97010067
12.77549218,34.82923114,53.08554521
19.43344446,19.40370408,18.29528562
42.02633041,35.12274027,63.25179691
16.46659012,19.02485354,34.21759606
32.32705736,16.43555179,41.78654486
28.71987087,54.78141355,78.02713589
26.92967896,37.14330222,38.12273617
23.75752867,16.98126596,16.05970314
20.79511352,15.47385903,60.88289916
59.10210468,17.58157601,33.88156649
43.85867322,12.49906942,18.42727705
20.50366346,19.05169002,90.87318427
56.03023561,21.51951479,23.23096662
63.07735086,44.31180158,54.68255861
18.37227898,24.72386493,29.14458325
41.3732225,18.39232028,47.8378064
34.57576989,34.1382332,45.78313424
19.72140564,19.62692078,47.17671883
73.13426051,37.01026192,49.10893699
69.18025184,23.4399782,42.90832786
20.19630712,20.32992489,41.92776011
23.12182447,40.30790148,34.89026464
22.75915849,63.45934954,42.56634322
41.24945514,46.36968472,24.94744414
72.02065657,62.4171135,87.41907472
53.00143266,30.25902735,50.44280668
75.53432768,17.69404804,15.40122566
44.55780957,15.43123702,54.58689321
18.89675185,84.99669242,28.19893474
38.61393976,42.16297606,32.42203735
36.17506958,32.16776264,56.70388588
30.9731423,24.56735853,26.27325023
38.06574471,14.21384596,23.39080074
27.42647209,10.03698555,35.2548872
48.0840837,52.62633501,35.57633829
52.53644929,49.3635252,27.56427225
28.35934975,12.90602121,27.18242725
28.22428526,9.524622812,62.85625766
105.8264694,19.30366044,21.31997112
39.55166782,36.80668924,53.91656235
28.69121158,47.53940055,33.89230981
40.32537773,34.5511007,56.97001478
51.62750402,37.5001412,21.09529653
29.60176242,38.06625257,41.14880495
43.54635792,15.35830783,37.30215172
26.48658122,27.82470729,38.0183815
25.57215,21.81819288,15.25175103
61.89522097,28.79063767,27.84359287
38.64684338,25.06890447,42.75153328
25.93163407,22.01778958,34.89646667
56.3763762,28.6777344,48.22086406
36.43978485,40.32792327,46.08131664
30.35502943,44.93454133,53.50276386
98.13590997,18.08809247,16.25957565
65.76953211,29.17402249,44.30446211
35.50696906,41.51292762,47.92391803
74.32039995,29.22210513,47.25340761
36.53079256,37.14786122,73.16332272
37.61341314,33.74266865,25.48490034
58.2857572,18.21593806,50.14146951
36.79771317,35.27506895,31.21473722
20.11975651,49.45718411,35.44619381
30.98063724,57.29067285,28.52390646
72.66988086,14.70621096,117.3994093
36.93172552,18.63447698,50.27706578
50.05988122,24.50252968,19.27624547
13.21184808,14.59948484,38.89792315
44.23960513,38.6371336,15.52127597
50.69166344,63.95626285,64.76373212
24.34293474,19.40734081,32.20768191
28.48381037,14.24484474,18.70952822
14.18258981,37.3860859,32.10059844
35.47993472,35.59563557,71.92464723
45.92873205,38.82009767,54.31673915
28.70722131,62.65670706,13.38546055
47.61846484,31.19649924,41.00593776
35.70283084,18.20726751,50.07873502
51.67595413,12.83974935,42.30732073
39.30614949,24.08402042,26.25885603
47.48062675,30.37069617,24.12706983
20.90122175,25.21350517,30.98283858
18.05808773,49.45950056,51.40477803
26.13039413,40.64723054,33.53926237
35.67360894,25.31799336,66.05973576
28.35754963,35.90740369,69.76283862
78.1516281,38.41024411,55.08603067
24.28559243,19.9771523,72.59877345
47.40282802,55.75572917,75.79693153
47.29382484,18.49243535,53.43898785
36.32489089,15.56422606,63.50047981
30.13648333,35.37927674,41.8126679
33.05390136,18.15413853,32.30976572
35.87090703,33.93398506,48.63758416
16.127267,27.6514217,58.47470691
51.55483481,18.31901497,15.01559532
23.64003599,19.67595532,80.4262152
35.93618881,77.04523522,28.64736474
64.07458066,13.11921901,23.42051893
22.59977481,34.14869811,31.78615037
24.00872927,34.43000226,43.00428236
21.61023777,29.29377584,54.87210648
16.9790782,18.64196229,29.63998067
72.87565673,49.15665106,17.36534865
69.06079331,23.8075527,36.22416696
42.16860912,17.06299906,12.40642431
24.1957742,56.55251637,39.00756449
28.10432888,28.76354123,35.56549221
32.28533045,44.19238251,33.51705546
42.74252977,15.19772577,55.48178282
21.63288099,48.38242892,52.79449146
31.62735954,31.14776372,32.30061455
56.11694992,9.133353967,50.66846175
47.63215134,45.38147788,55.04474961
58.65836949,23.59704633,30.94911615
52.85411666,92.03999814,22.53668478
39.66216821,29.18528997,42.1490685
35.11985536,37.9024506,37.21629215
29.02177566,15.05547663,54.52747927
24.88980085,12.03071875,36.95046315
38.81288024,49.17441411,35.62191793
31.05732223,26.38551742,27.38066069
60.00265708,38.61343981,57.03212388
50.48640313,23.46223384,38.05705121
42.62906318,43.18483754,21.54923235
12.71196171,68.29249068,35.64039937
50.31327487,29.01235638,44.1122583
60.44461291,19.98306087,49.242444
67.84098571,31.59919626,40.28052873
45.81487923,25.03382611,27.10203272
30.67538199,20.16934824,29.0397352
87.97433683,21.51518844,20.73837881
38.5268776,52.9359681,47.15305171
53.4777083,31.71497311,15.65630512
28.19594676,14.08705494,36.11948194
41.54971384,84.08491151,55.94782344
47.07482729,39.09971723,45.70150503
27.1591488,57.18860752,41.22542535
74.5414175,36.29588771,79.46202902
28.40104471,49.19330215,36.21188698
18.43033361,24.206946,45.86053392
39.08236313,25.49023119,36.68227334
43.35741261,29.37247946,54.60638686
41.15368505,19.60615628,31.71197957
26.93405185,22.38038868,31.00226055
14.19104222,21.46240831,57.44954152
21.38747185,15.00951233,38.89257566
43.4804077,28.45730242,44.67928855
55.00458619,44.6388959,54.71652576
28.62217459,20.9621328,34.20779357
24.08554944,19.74820359,24.47094523
31.8288683,18.03446724,89.92120557
19.58659272,41.24034131,22.57821407
47.04397617,20.84275592,15.7595512
51.82712207,18.99153091,45.09847632
40.42483596,44.59571967,55.06316272
39.86100905,33.01322066,34.82389752
23.61624679,16.57384494,67.2821057
46.75911331,66.97483749,56.23813867
27.90510316,23.41257735,25.4338343
58.07631054,44.42593171,51.10986612
27.92527623,54.715301,53.13962816
18.67809709,38.87017285,35.62887796
67.97938329,46.70559091,21.5209062
32.74922826,43.16630003,50.5088048
61.35307221,27.7519185,46.4350034
34.35923144,19.37191879,32.21681521
14.29388843,34.7205878,39.51084962
43.67022602,16.21133726,40.91430604
35.08680776,22.80907,36.79796017
38.25271805,27.71930243,54.78245904
47.57457822,27.30983179,43.91713222
11.17568091,40.2873063,25.57166759
25.68949358,40.0249197,17.06362402
40.4360678,18.08093705,12.17022945
35.58654949,45.51344992,36.28014195
47.40350665,14.87367944,31.91206394
66.308287,27.19677477,60.55250759
15.01676945,71.55175154,31.57797982
22.51100834,21.90290866,49.6503571
27.43883688,22.92186089,42.36283763
55.73630969,16.90803791,53.05190725
71.50543544,30.66741984,25.50739647
28.68467553,29.88165469,74.07912041
42.29804884,13.2556731,42.66255121
23.05364599,47.75134254,69.76949877
37.76260825,31.48219285,35.70307526
28.5670794,20.04220381,55.41464847
64.87240346,15.8596491,34.89711757
29.48969479,38.82533398,40.71441345
27.03674394,19.24934741,52.73749359
38.68374927,33.00006031,33.48813138
33.74490574,66.301743,29.7694686
72.56815572,40.6061457,35.21426673
39.51594117,33.61947032,26.92623454
36.31435376,16.21084424,47.11185387
42.70547401,60.86825251,32.77009258
49.37551569,13.9933434,54.95919174
14.48470806,15.51045895,34.817311
42.43186651,33.6489028,22.48074762
16.42097914,27.29296922,44.83698336
47.92029471,25.36860509,37.31828433
37.63369525,17.66598547,42.36608471
31.48052062,20.64885345,35.95053006
89.29038553,34.27773999,24.25304478
40.56015685,18.77370006,36.3057093
43.94706805,18.36567636,24.85701939
19.71847707,17.20365744,129.646388
76.1990159,32.11459849,43.71035646
28.84824995,21.32462743,20.63830127
36.98922556,32.86871071,31.18860135
90.35174908,54.50817922,41.14494471
44.52618624,17.44041397,40.49293853
34.58074974,57.55782427,20.70576492
50.14667914,13.74844442,23.86121933
25.03194132,67.9681609,53.51013964
19.30130996,33.37230396,49.8173195
55.08811614,26.33000229,70.63823558
47.07078324,22.45299321,45.18250339
30.62050531,59.78942759,44.5952856
45.1546952,30.82511943,53.33004651
21.75064769,12.55013641,47.74049399
56.39649277,32.48978581,92.75950053
36.04474671,56.92880514,22.19154095
23.12454626,28.54370272,39.48502108
27.99325208,46.91523861,41.06366207
50.37041396,14.57582863,79.09997678
73.82324983,40.63088409,21.20318419
35.2473947,22.10050789,27.52085547
58.23054359,30.99955911,38.47645206
68.29900884,21.34284508,133.2284506
25.39675916,37.21220865,65.10504142
20.31172234,12.13512991,29.58852942
22.00827173,33.62092442,55.18528202
32.81974337,22.91513914,94.77788697
34.24296079,51.49197334,31.77644196
33.21310799,17.43536765,94.88958559
54.37198483,32.2600393,52.80216847
23.4799696,25.75730269,38.73774624
59.04143231,39.57963081,19.00727
23.48789083,30.23623598,51.25744053
17.41454708,47.86184538,25.00223477
39.97579698,55.36233686,32.05249519
48.99942973,13.44397974,39.35851306
28.71775426,22.86609015,55.33061011
47.71626357,13.77271956,80.45613789
29.63229548,13.26111554,65.56402161
70.37444569,42.92523173,20.64736124
46.54613925,28.97915801,48.64708102
34.03235557,32.50577303,50.06457511
61.07724353,53.03317752,41.8863902
23.75927687,15.56085438,51.96824682
15.22203212,41.00294254,20.57526613
76.8362591,26.17895272,52.99912402
28.12777797,33.65174808,28.38134147
32.9832101,21.5714411,27.95628951
22.64393491,21.93790502,26.25107067
32.63164974,57.46688589,40.46300383
32.22637181,26.26735048,65.61425693
36.53285507,28.8871849,60.62230083
25.01089027,19.84403494,37.79770447
34.7247094,49.3621696,72.22074187
20.2717977,22.41328575,25.15687475
44.54949622,18.63115598,76.72823335
26.45510621,22.58246965,23.22218699
33.12144554,35.4800938,52.18695191
51.48650385,26.89866901,27.88930709
16.30223353,24.24107841,28.44085425
29.05804227,57.64677543,47.23636512
45.62279214,36.4789391,79.99442661
22.66210272,39.66203112,26.29624696
17.71304561,33.54855086,43.9971597
57.14268254,67.53600332,49.97877704
28.16234781,21.85653606,19.71041258
9.545968976,36.65635225,52.11780028
19.76659608,31.81286388,65.18897139
16.89659115,26.8225714,12.21495997
35.95312202,74.37305078,25.44663192
37.5412599,39.53943643,58.40670022
33.38254703,33.92547033,29.37183152
57.50491417,51.31016528,48.29506647
40.83662916,26.84226184,38.72092918
41.1492075,23.72050446,47.39014301
19.39014827,25.9278125,23.1635299
41.93860245,29.29619542,23.55353226
31.88745995,35.3756157,31.1286916
67.45313864,33.37252317,32.88369012
40.15981806,13.90974832,69.96009175
25.33804631,28.07305879,28.72350919
44.17232693,47.04154092,25.33563499
29.28751252,70.20046908,21.48896054
21.50489393,26.84425451,103.6300457
59.92587468,22.4707731,39.0536452
47.16346408,60.08888859,34.18210331
48.77039372,17.62855449,40.45127704
56.06704218,37.30938518,36.32493619
86.35371775,26.28747471,18.55979025
48.01376469,25.01270378,39.08920253
18.84453761,19.30386259,19.04088895
44.1538516,31.30940381,48.76870698
44.83691831,26.60278656,30.71302888
23.18048872,34.72363718,18.34011444
23.06626373,43.55711869,17.51006254
38.15071785,84.87977179,54.56848346
26.93785506,34.60376471,55.55528373
104.1364444,23.04657757,29.06538628
28.79224488,71.70288732,27.46239142
38.31096842,28.37215965,80.70668059
35.06714646,27.62011451,38.88077688
19.87376927,16.95061705,23.71105322
20.49489556,74.4748524,23.00577997
26.88042236,81.43780237,38.13483367
49.78638199,30.12108413,34.04397513
49.31623802,32.92261896,62.06682985
33.86284678,38.41428575,54.77399926
44.700069,60.83636099,21.2540914
25.31901082,44.70297613,29.07208513
21.34562684,36.3845106,29.59965506
14.74445547,30.97722848,18.60262751
14.87046145,35.98847774,56.29276101
57.6575462,47.90136971,30.10366885
28.60872585,19.67057803,56.9425721
35.64942857,28.26614326,41.13509945
28.41243075,26.78388529,44.18926883
34.65220853,25.10405722,35.41570856
46.1770411,24.28538887,52.49974773
